
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-04-04 20:53:51 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:53:52 /images/logo-sidebar.png ............................................................. ~ 0.49ms
  2026-04-04 20:53:52 /js/pwa.js .......................................................................... ~ 20.17ms
  2026-04-04 20:53:52 /manifest.json ...................................................................... ~ 49.48ms
  2026-04-04 20:53:53 /internal/shipments ...................................................................... ~ 1s
  2026-04-04 20:53:53 /css/app.css ............................................................................. ~ 1s
  2026-04-04 20:53:55 /js/pwa.js ........................................................................... ~ 0.39ms
  2026-04-04 20:53:55 /images/logo-sidebar.png ............................................................ ~ 29.81ms
  2026-04-04 20:53:55 /manifest.json ...................................................................... ~ 49.34ms
  2026-04-04 20:53:56 /internal/tickets .................................................................. ~ 509.81ms
  2026-04-04 20:53:56 /css/app.css ....................................................................... ~ 550.23ms
  2026-04-04 20:53:56 /js/pwa.js .......................................................................... ~ 26.42ms
  2026-04-04 20:53:56 /images/logo-sidebar.png ............................................................ ~ 54.14ms
  2026-04-04 20:53:56 /manifest.json ...................................................................... ~ 46.86ms
  2026-04-04 20:54:00 /internal/reports ........................................................................ ~ 1s
