
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  #54 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/ValidatePostSize.php(27): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #55 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/ValidatePostSize->handle(Object(Illuminate/Http/Request), Object(Closure))
  #56 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance.php(110): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #57 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance->handle(Object(Illuminate/Http/Request), Object(Closure))
  #58 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/HandleCors.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #59 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/HandleCors->handle(Object(Illuminate/Http/Request), Object(Closure))
  #60 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/TrustProxies.php(58): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #61 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/TrustProxies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #62 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks.php(22): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #63 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks->handle(Object(Illuminate/Http/Request), Object(Closure))
  #64 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #65 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(176): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #66 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate/Foundation/Http/Kernel->sendRequestThroughRouter(Object(Illuminate/Http/Request))
  #67 C:/Users/Ahmed/Desktop/cebx-code/public/index.php(16): Illuminate/Foundation/Http/Kernel->handle(Object(Illuminate/Http/Request))
  #68 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/resources/server.php(23): require_once('C://Users//Ahmed//...')
  #69 {main}
  [object] (Symfony\\Component\\Mailer\\Exception\\UnexpectedResponseException(code: 550): Expected response code \"250/251/252\" but got code \"550\", with message \"550 5.7.1 Relaying denied\". at C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/Smtp/SmtpTransport.php:331)
  [stacktrace]
  #0 C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/Smtp/SmtpTransport.php(187): Symfony/Component/Mailer/Transport/Smtp/SmtpTransport->assertResponseCode('550 5.7.1 Relay...', Array)
  #1 C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/Smtp/EsmtpTransport.php(150): Symfony/Component/Mailer/Transport/Smtp/SmtpTransport->executeCommand('RCPT TO:<ahmeda...', Array)
  #2 C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/Smtp/SmtpTransport.php(257): Symfony/Component/Mailer/Transport/Smtp/EsmtpTransport->executeCommand('RCPT TO:<ahmeda...', Array)
  #3 C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/Smtp/SmtpTransport.php(206): Symfony/Component/Mailer/Transport/Smtp/SmtpTransport->doRcptToCommand('ahmedalromaitha...')
  #4 C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/AbstractTransport.php(69): Symfony/Component/Mailer/Transport/Smtp/SmtpTransport->doSend(Object(Symfony/Component/Mailer/SentMessage))
  #5 C:/Users/Ahmed/Desktop/cebx-code/vendor/symfony/mailer/Transport/Smtp/SmtpTransport.php(138): Symfony/Component/Mailer/Transport/AbstractTransport->send(Object(Symfony/Component/Mime/Email), Object(Symfony/Component/Mailer/DelayedEnvelope))
  #6 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/Mailer.php(585): Symfony/Component/Mailer/Transport/Smtp/SmtpTransport->send(Object(Symfony/Component/Mime/Email), Object(Symfony/Component/Mailer/DelayedEnvelope))
  #7 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/Mailer.php(332): Illuminate/Mail/Mailer->sendSymfonyMessage(Object(Symfony/Component/Mime/Email))
  #8 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/Mailable.php(207): Illuminate/Mail/Mailer->send('emails.password...', Array, Object(Closure))
  #9 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Support/Traits/Localizable.php(19): Illuminate/Mail/Mailable->Illuminate/Mail/{closure}()
  #10 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/Mailable.php(200): Illuminate/Mail/Mailable->withLocale(NULL, Object(Closure))
  #11 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/Mailer.php(354): Illuminate/Mail/Mailable->send(Object(Illuminate/Mail/Mailer))
  #12 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/Mailer.php(301): Illuminate/Mail/Mailer->sendMailable(Object(App/Mail/PasswordResetMail))
  #13 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Mail/PendingMail.php(124): Illuminate/Mail/Mailer->send(Object(App/Mail/PasswordResetMail))
  #14 C:/Users/Ahmed/Desktop/cebx-code/app/Services/SmtpSettingsService.php(181): Illuminate/Mail/PendingMail->send(Object(App/Mail/PasswordResetMail))
  #15 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(430): App/Services/SmtpSettingsService->sendMailable('ahmedalromaitha...', Object(App/Mail/PasswordResetMail))
  #16 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Passwords/PasswordBroker.php(102): App/Services/InternalStaffAdminService->App/Services/{closure}(Object(App/Models/User), 'd6d6dd22f8f7186...')
  #17 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Support/Timebox.php(34): Illuminate/Auth/Passwords/PasswordBroker->Illuminate/Auth/Passwords/{closure}(Object(Illuminate/Support/Timebox))
  #18 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Passwords/PasswordBroker.php(85): Illuminate/Support/Timebox->call(Object(Closure), 200000)
  #19 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(427): Illuminate/Auth/Passwords/PasswordBroker->sendResetLink(Object(SensitiveParameterValue), Object(Closure))
  #20 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(56): App/Services/InternalStaffAdminService->dispatchPasswordResetLink(Object(App/Models/User), 'ERR_INTERNAL_ST...', '/xD8/xAA/xD8/xB9/xD8/xB0/xD8/xB1 /xD8/xA5/xD8/xB1/xD8/xB3...')
  #21 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Database/Concerns/ManagesTransactions.php(32): App/Services/InternalStaffAdminService->App/Services/{closure}(Object(Illuminate/Database/MySqlConnection))
  #22 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Database/DatabaseManager.php(495): Illuminate/Database/Connection->transaction(Object(Closure))
  #23 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Support/Facades/Facade.php(361): Illuminate/Database/DatabaseManager->__call('transaction', Array)
  #24 C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalStaffAdminService.php(49): Illuminate/Support/Facades/Facade::__callStatic('transaction', Array)
  #25 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Controllers/Web/InternalStaffManagementController.php(43): App/Services/InternalStaffAdminService->inviteStaffUser(Array, Object(App/Models/User))
  #26 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Controller.php(54): App/Http/Controllers/Web/InternalStaffManagementController->store(Object(Illuminate/Http/Request), Object(App/Support/Internal/InternalControlPlane))
  #27 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(44): Illuminate/Routing/Controller->callAction('store', Array)
  #28 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(266): Illuminate/Routing/ControllerDispatcher->dispatch(Object(Illuminate/Routing/Route), Object(App/Http/Controllers/Web/InternalStaffManagementController), 'store')
  #29 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(212): Illuminate/Routing/Route->runController()
  #30 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(808): Illuminate/Routing/Route->run()
  #31 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Routing/Router->Illuminate/Routing/{closure}(Object(Illuminate/Http/Request))
  #32 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureInternalSurfaceAccess.php(56): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #33 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureInternalSurfaceAccess->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal_staff_...')
  #34 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #35 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'roles.assign')
  #36 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #37 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'users.manage')
  #38 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureUserTypeMiddleware.php(54): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #39 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureUserTypeMiddleware->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal')
  #40 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php(51): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #41 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Routing/Middleware/SubstituteBindings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #42 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Middleware/Authenticate.php(64): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #43 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Auth/Middleware/Authenticate->handle(Object(Illuminate/Http/Request), Object(Closure), 'web')
  #44 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php(88): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #45 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/VerifyCsrfToken->handle(Object(Illuminate/Http/Request), Object(Closure))
  #46 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #47 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/View/Middleware/ShareErrorsFromSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #48 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(121): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #49 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(64): Illuminate/Session/Middleware/StartSession->handleStatefulRequest(Object(Illuminate/Http/Request), Object(Illuminate/Session/Store), Object(Closure))
  #50 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Session/Middleware/StartSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #51 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php(37): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #52 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse->handle(Object(Illuminate/Http/Request), Object(Closure))
  #53 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php(75): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #54 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/EncryptCookies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #55 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #56 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(807): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #57 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(786): Illuminate/Routing/Router->runRouteWithinStack(Object(Illuminate/Routing/Route), Object(Illuminate/Http/Request))
  #58 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(750): Illuminate/Routing/Router->runRoute(Object(Illuminate/Http/Request), Object(Illuminate/Routing/Route))
  #59 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(739): Illuminate/Routing/Router->dispatchToRoute(Object(Illuminate/Http/Request))
  #60 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(201): Illuminate/Routing/Router->dispatch(Object(Illuminate/Http/Request))
  #61 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Foundation/Http/Kernel->Illuminate/Foundation/Http/{closure}(Object(Illuminate/Http/Request))
  #62 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #63 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull.php(31): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #64 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull->handle(Object(Illuminate/Http/Request), Object(Closure))
  #65 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #66 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TrimStrings.php(51): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #67 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/TrimStrings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #68 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/ValidatePostSize.php(27): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #69 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/ValidatePostSize->handle(Object(Illuminate/Http/Request), Object(Closure))
  #70 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance.php(110): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #71 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance->handle(Object(Illuminate/Http/Request), Object(Closure))
  #72 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/HandleCors.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #73 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/HandleCors->handle(Object(Illuminate/Http/Request), Object(Closure))
  #74 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/TrustProxies.php(58): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #75 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/TrustProxies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #76 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks.php(22): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #77 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks->handle(Object(Illuminate/Http/Request), Object(Closure))
  #78 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #79 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(176): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #80 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate/Foundation/Http/Kernel->sendRequestThroughRouter(Object(Illuminate/Http/Request))
  #81 C:/Users/Ahmed/Desktop/cebx-code/public/index.php(16): Illuminate/Foundation/Http/Kernel->handle(Object(Illuminate/Http/Request))
  #82 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/resources/server.php(23): require_once('C://Users//Ahmed//...')
  #83 {main}
  "}
  2026-04-02 21:00:29 /internal/staff .......................................................................... ~ 4s
  2026-04-02 21:00:33 /internal/staff/create ............................................................. ~ 510.71ms
  2026-04-02 21:00:34 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 21:00:34 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 21:00:34 /js/pwa.js .......................................................................... ~ 19.82ms
  2026-04-02 21:00:34 /manifest.json ...................................................................... ~ 47.46ms
  2026-04-02 21:00:41 /internal/smtp-settings ............................................................ ~ 515.45ms
  2026-04-02 21:00:41 /css/app.css ......................................................................... ~ 0.37ms
  2026-04-02 21:00:41 /images/logo-sidebar.png ............................................................ ~ 31.41ms
  2026-04-02 21:00:41 /js/pwa.js .......................................................................... ~ 52.11ms
  2026-04-02 21:00:41 /manifest.json ...................................................................... ~ 81.26ms
  2026-04-02 21:01:51 /internal/smtp-settings ............................................................ ~ 501.69ms
  2026-04-02 21:01:51 /internal/smtp-settings .................................................................. ~ 1s
  2026-04-02 21:01:52 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 21:01:52 /images/logo-sidebar.png ............................................................. ~ 0.36ms
  2026-04-02 21:01:52 /js/pwa.js .......................................................................... ~ 19.64ms
  2026-04-02 21:01:52 /manifest.json ...................................................................... ~ 47.26ms
  2026-04-02 21:01:54 /internal/smtp-settings/test-connection .................................................. ~ 1s
  2026-04-02 21:01:54 /internal/smtp-settings .................................................................. ~ 2s
  2026-04-02 21:01:56 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-02 21:01:56 /images/logo-sidebar.png ............................................................ ~ 27.10ms
  2026-04-02 21:01:56 /js/pwa.js .......................................................................... ~ 46.07ms
  2026-04-02 21:01:56 /manifest.json ...................................................................... ~ 73.26ms
  2026-04-02 21:02:01 /manifest.json ....................................................................... ~ 2.36ms
  2026-04-02 21:02:02 /manifest.json ....................................................................... ~ 2.20ms
  2026-04-02 21:02:01 /internal/staff ......................................................................... ~ 11s
  2026-04-02 21:02:01 /internal/staff ......................................................................... ~ 11s
  2026-04-02 21:02:13 /internal/staff/create ............................................................. ~ 534.40ms
  2026-04-02 21:02:13 /admin ............................................................................. ~ 532.62ms
  2026-04-02 21:02:14 /css/app.css ......................................................................... ~ 0.22ms
  2026-04-02 21:02:14 /images/logo-sidebar.png ............................................................ ~ 26.88ms
  2026-04-02 21:02:14 /js/pwa.js .......................................................................... ~ 46.65ms
  2026-04-02 21:02:14 /manifest.json ...................................................................... ~ 75.23ms
  2026-04-02 21:02:13 /login ............................................................................. ~ 648.07ms
  2026-04-02 21:02:14 /css/app.css ......................................................................... ~ 0.22ms
  2026-04-02 21:02:14 /images/logo-auth.png ............................................................... ~ 26.71ms
  2026-04-02 21:02:14 /manifest.json ...................................................................... ~ 46.72ms
  2026-04-02 21:02:14 /js/pwa.js .......................................................................... ~ 72.91ms
  2026-04-02 21:02:40 /admin/login ....................................................................... ~ 506.71ms
  2026-04-02 21:02:40 /css/app.css ......................................................................... ~ 0.49ms
  2026-04-02 21:02:40 /manifest.json ...................................................................... ~ 34.44ms
  2026-04-02 21:02:40 /js/pwa.js ........................................................................... ~ 0.28ms
  2026-04-02 21:03:01 /reset-password/90400efe22892d06c552e5408e6c6c5ff7a7860f9617af9bb76b17362358cc07 ..... ~ 0.52ms
  2026-04-02 21:03:01 /css/app.css ......................................................................... ~ 0.24ms
  2026-04-02 21:03:01 /icons/icon-96x96.png ................................................................ ~ 0.44ms
  2026-04-02 21:03:01 /icons/icon-192x192.png .............................................................. ~ 0.39ms
  2026-04-02 21:03:45 /reset-password .................................................................... ~ 513.41ms
  2026-04-02 21:03:45 /admin/login ............................................................................. ~ 1s
  2026-04-02 21:03:46 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-02 21:03:46 /js/pwa.js .......................................................................... ~ 27.53ms
  2026-04-02 21:04:03 /admin/login ....................................................................... ~ 500.95ms
  2026-04-02 21:04:04 /admin ............................................................................. ~ 502.96ms
  2026-04-02 21:04:04 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-02 21:04:04 /js/pwa.js .......................................................................... ~ 27.95ms
  2026-04-02 21:04:04 /images/logo-sidebar.png ............................................................ ~ 31.90ms
  2026-04-02 21:04:04 /favicon.ico ......................................................................... ~ 0.18ms
  2026-04-02 21:04:53 /admin/login ....................................................................... ~ 516.24ms
  2026-04-02 21:04:54 /admin/login ......................................................................... ~ 0.27ms
  2026-04-02 21:04:54 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-02 21:04:54 /js/pwa.js .......................................................................... ~ 26.72ms
  2026-04-02 21:04:54 /manifest.json ...................................................................... ~ 54.11ms
  2026-04-02 21:04:57 /internal/staff .................................................................... ~ 511.73ms
  2026-04-02 21:04:57 /css/app.css ......................................................................... ~ 0.29ms
  2026-04-02 21:04:57 /images/logo-sidebar.png ............................................................. ~ 0.32ms
  2026-04-02 21:04:57 /js/pwa.js .......................................................................... ~ 20.10ms
  2026-04-02 21:04:57 /manifest.json ...................................................................... ~ 48.17ms
  2026-04-02 21:05:04 /admin/login ....................................................................... ~ 500.57ms
  2026-04-02 21:05:04 /admin ................................................................................... ~ 1s
  2026-04-02 21:05:06 /css/app.css ......................................................................... ~ 0.38ms
  2026-04-02 21:05:06 /images/logo-sidebar.png ............................................................ ~ 26.56ms
  2026-04-02 21:05:06 /js/pwa.js ........................................................................... ~ 0.33ms
  2026-04-02 21:05:22 /internal/staff/a172fbee-514f-45df-8333-e7b2a4cd0ad8 ................................. ~ 0.69ms
  2026-04-02 21:05:23 /login ............................................................................. ~ 506.36ms
  2026-04-02 21:05:23 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 21:05:23 /images/logo-auth.png ................................................................ ~ 0.26ms
  2026-04-02 21:05:23 /js/pwa.js .......................................................................... ~ 28.00ms
  2026-04-02 21:05:23 /manifest.json ...................................................................... ~ 62.36ms
  2026-04-02 21:05:26 /admin/login ....................................................................... ~ 515.23ms
  2026-04-02 21:05:27 /css/app.css ......................................................................... ~ 0.44ms
